Jammer_X,Jammer_Y,Initial_X1,Initial_Y1,Initial_X2,Initial_Y2,Initial_X3,Initial_Y3,Initial_X4,Initial_Y4,Predicted_Final_X1,Predicted_Final_Y1,Predicted_Final_X2,Predicted_Final_Y2,Predicted_Final_X3,Predicted_Final_Y3,Predicted_Final_X4,Predicted_Final_Y4,Real_Final_X1,Real_Final_Y1,Real_Final_X2,Real_Final_Y2,Real_Final_X3,Real_Final_Y3,Real_Final_X4,Real_Final_Y4
0.0,500.0,12.185706071055533,9.871360616351224,38.18921908201288,21.308982164732328,58.72518985345108,37.79540027620673,2.5780299027295883,43.858517242007046,60.0,40.0,60.0,40.0,60.0,40.0,60.0,40.0,100.24204163336344,12.883779751853924,102.68070767645916,15.273542670186917,91.8637447619438,11.667142782466875,96.52241512872595,11.758120057581657
0.0,500.0,35.82627493799728,53.58846969708266,43.20819699126219,7.507231169927746,11.735130422584266,27.941518173983763,12.730123982247626,51.94818559507895,100.0,20.0,100.0,20.0,100.0,20.0,100.0,20.0,65.76521557456098,13.459161793974316,61.92296141443819,44.73652981299354,78.08102103401674,31.198792831640915,79.01716843575264,15.309514615595925
0.0,500.0,54.54792674276843,52.36671813014358,26.083593019704068,55.73514920181355,7.387638858235346,41.06335839119891,53.37758006349498,9.829793063811872,60.00000000000001,40.0,60.00000000000001,40.0,60.00000000000001,40.0,60.00000000000001,40.0,67.73523445648995,26.939639020644385,77.55629851299992,26.09227071846133,78.98736291884289,29.787916224769177,94.58431354790685,40.82648517346861
0.0,500.0,56.55109035401546,42.16580384118928,1.3107137636651212,1.4520721328146746,28.47421354476287,46.709608125055446,25.28609564503224,25.513188285786125,60.0,0.0,100.0,60.0,120.0,0.0,100.0,40.0,78.35291665588804,27.261846690458352,95.32043520388704,37.48053826092546,84.33622331151977,24.88430521213938,86.68535315917919,30.136405221113304
0.0,500.0,26.29761949961138,10.622057669513667,8.159263100887744,35.044372623225776,56.50747002159251,44.56407627355854,51.436652017042434,17.332232140959412,120.0,60.0,120.0,40.0,80.0,40.0,80.0,60.0,79.83320986796934,27.76269725906485,81.96805295184417,21.915426661067755,69.3112710617222,19.194685971002244,81.5688321469406,27.62339570563156
0.0,500.0,25.588670881418164,38.09203944321389,3.4764116466160577,46.7646209904263,51.89543429029944,57.23531273787504,19.04502096122945,3.7262675310507687,60.0,0.0,60.0,0.0,60.0,0.0,60.0,0.0,70.70978986566735,51.45197115100714,81.85547395604138,48.41476788171872,83.4392949539369,48.34476345084347,85.8862960237453,59.70855504101596
0.0,500.0,1.2944118027610885,40.88481364879613,50.35445727302164,6.084072657683919,37.37126712945376,39.609436053519474,26.24652777410228,16.961404311282003,100.0,20.0,100.0,20.0,100.0,20.0,100.0,20.0,113.63461532328192,1.363552031338962,64.64078053617817,59.467958902816456,65.45423232686485,11.66894528124476,82.8718909035813,45.569239163054505
0.0,500.0,4.986313481924669,28.443465478277947,39.262306054545846,45.08312330904238,32.20875713361245,6.580401820989456,58.59750221033434,55.27925142276624,100.0,40.0,100.0,40.0,100.0,40.0,100.0,40.0,110.26913979615136,28.294543479318264,105.346484335296,22.609388976254053,107.23438602030932,45.64083479284786,86.90107871846561,13.748499003471288
0.0,500.0,5.211348800272397,8.376148412347781,57.369293262625085,17.95851595357707,9.102339826940264,33.941225583291185,36.03274430982172,41.498665211570525,99.99999999999999,40.0,99.99999999999999,40.0,99.99999999999999,40.0,99.99999999999999,40.0,109.86580489732074,35.02614594283381,70.00931552798373,28.34073581247865,109.36019341461858,20.89088697378736,89.50937373231574,15.218762872532274
0.0,500.0,44.34573782095048,36.33570249394532,0.3037399981834165,56.947888135775045,20.561475412279616,42.77581139119352,59.54855169804455,1.5227202548656282,120.0,20.0,120.0,20.0,120.0,20.0,120.0,20.0,77.62314141813347,26.9195162854492,85.08133192638768,22.854279834399385,68.87667930011362,22.50930063042644,69.57077116556545,36.57792602971938
